corpus_index,feed_id,provider,country,url,download_status,zip_bytes,sha256,analyzer_state,analyzer_exit,analyzer_notices,analyzer_wall_s,analyzer_rss_kb,md_state,md_exit,md_notices,md_groups,md_wall_s,md_rss_kb,md_validation_s
31,jbda-chitetsu-chitetsubus,富山地方鉄道,JP,https://files.mobilitydatabase.org/jbda-chitetsu-chitetsubus/latest.zip,ok,742267,04541ea9dfae1bd92f372bf52b36e12601f22d24ef48cfc21182158838c97801,completed,1,3089,0.38,99452,completed,0,97564,5,9.63,903964,1.917617946
32,jbda-chitetsu-chitetsushinaidensha,富山地方鉄道,JP,https://files.mobilitydatabase.org/jbda-chitetsu-chitetsushinaidensha/latest.zip,ok,142719,f144fe5749ba47078e3f0ee0c8fa53b9dcc1dc3c142676d6c8fd4bd57353669f,completed,1,912,0.05,14160,completed,0,19280,3,13.95,437068,1.181267315
33,jbda-chukibus-chukibus,中紀バス,JP,https://files.mobilitydatabase.org/jbda-chukibus-chukibus/latest.zip,ok,29088,0b81f9d8e0c63afcf049c4a4ec7576dd08e79dd29e56c5b263af81f0d8947d77,completed,1,135,0.01,13468,completed,0,1320,6,6.16,322740,0.426911337
34,jbda-daishinto-Radiant-City,大新東株式会社,JP,https://files.mobilitydatabase.org/jbda-daishinto-Radiant-City/latest.zip,ok,26436,5f8c645b2b76306c40ccfe7b19d9b273d425298ada7c7699c213dd3ce6ec0ffd,completed,1,506,0.01,10200,completed,0,3767,5,3.21,362260,0.530858402
35,jbda-dazaifucity-DazaifuCityCommunityBus,太宰府市,JP,https://files.mobilitydatabase.org/jbda-dazaifucity-DazaifuCityCommunityBus/latest.zip,ok,27962,9fca4da2973f45c49721d8b4eb55a8be8f9806d58177436e9f42fc2f2681dbe8,completed,1,104,0.01,8408,completed,0,3194,5,6.08,330940,0.557230285
36,jbda-enacity-communitybus,恵那市,JP,https://files.mobilitydatabase.org/jbda-enacity-communitybus/latest.zip,ok,465667,f705e2d8983bf83a7f6cb2a37f69c80ed5711d821a965b95407b7bce02e29869,completed,1,482,0.11,20176,completed,0,5524,7,7.0,497700,1.200557893
37,jbda-feel-the-zao-feelthezao,「世界の蔵王」プロジェクト実行委員会,JP,https://files.mobilitydatabase.org/jbda-feel-the-zao-feelthezao/latest.zip,ok,3100,a0a62e8012eab2a9358cb04b1b5f46c992225ebed8c9bc55f8e9c7d39159eb94,completed,1,44,0.0,7356,completed,0,29,8,6.53,335220,0.389075547
38,jbda-fujiedacity-gtfsfjed,藤枝市,JP,https://files.mobilitydatabase.org/jbda-fujiedacity-gtfsfjed/latest.zip,ok,110545,1a2b9c0d64bcbb11834f345e0835ba44bfa3c3e5282f0a5d1b391f2e32b12129,completed,1,200,0.03,12064,completed,0,17,5,2.77,258608,0.555031564
39,jbda-fukauratown-fukaura-town-communitybus,深浦町,JP,https://files.mobilitydatabase.org/jbda-fukauratown-fukaura-town-communitybus/latest.zip,ok,182574,77d749bf1fb9c10824fb4d4e3a6e3d29cf22fd8f4a39a42a21d9fdf4db184a91,completed,1,136,0.03,11532,completed,0,1957,5,3.03,345376,0.703773094
40,jbda-fukuoka-kawasakitown-KawasakiTownFureaiBus,川崎町,JP,https://files.mobilitydatabase.org/jbda-fukuoka-kawasakitown-KawasakiTownFureaiBus/latest.zip,ok,109156,473dbff8b7fc70f5fcd2f90738b852c64e2e6697bacc8be9b56874dd9b018d66,completed,1,93,0.02,10464,completed,0,13455,4,6.58,349768,0.841504167
41,jbda-fukuoka-kogacity-KogaBus,古賀市,JP,https://files.mobilitydatabase.org/jbda-fukuoka-kogacity-KogaBus/latest.zip,ok,28493,d7fd39e91d4528aa30bd0c4e9cc27bcee92cc20aa2c97142729827d64e104d3a,completed,1,102,0.0,8036,completed,0,449,4,6.08,328704,0.479978097
42,jbda-fukuokacity-ImajukuMeinohamaLine,福岡市,JP,https://files.mobilitydatabase.org/jbda-fukuokacity-ImajukuMeinohamaLine/latest.zip,ok,23934,a170c057cb296dd0c1076b9a647c146a2be6f1fe643a1df3fccd069e3c2ef005,completed,1,46,0.0,8528,completed,0,6,3,7.04,327168,0.537065282
43,jbda-fukusakitown-junkai-fukuhime-fukusakikasairenkei,福崎町,JP,https://files.mobilitydatabase.org/jbda-fukusakitown-junkai-fukuhime-fukusakikasairenkei/latest.zip,ok,294233,d3e421b12a352f99f67cbf9b6fa1a23f1098d4ec15854d5dfa78481093109834,completed,1,116,0.03,11428,completed,0,1741,4,6.25,361108,1.012763897
44,jbda-fukutsucity-minibus,福津市,JP,https://files.mobilitydatabase.org/jbda-fukutsucity-minibus/latest.zip,ok,274057,302b4a5b5aca5373cbcbd2c51fd9d3d7ab4b3fe9d2af0e3eecd4b2a144f9143c,completed,1,163,0.05,14928,completed,0,1870,3,5.99,338900,0.942564688
45,jbda-gan-wu-shiokazeline,岩宇地域公共交通活性化協議会,JP,https://files.mobilitydatabase.org/jbda-gan-wu-shiokazeline/latest.zip,ok,50228,587f419331197e8f24b9779369e5ae2b717ee11337f29fadcefa2a443746312a,completed,1,54,0.02,12164,completed,0,1078,4,5.31,328136,0.613961483
46,jbda-geiseivillage-GTFS-Geiseivill_Bus,芸西村,JP,https://files.mobilitydatabase.org/jbda-geiseivillage-GTFS-Geiseivill_Bus/latest.zip,ok,35385,ad47b79ac22e3d83bade29c427bb7bb763eaeb50d67e39550d532e18f4e62642,completed,1,85,0.01,8424,completed,0,358,3,3.35,330028,0.41463811
47,jbda-gerocity-gerobus,下呂市,JP,https://files.mobilitydatabase.org/jbda-gerocity-gerobus/latest.zip,ok,587865,8c306cad39da27331a08e68144868777afa5468ff685975eae532b9d48de3797,completed,1,177,0.11,26736,completed,0,2852,7,6.71,338988,1.033900599
48,jbda-gifu-yamagatacity-communitybus,山県市,JP,https://files.mobilitydatabase.org/jbda-gifu-yamagatacity-communitybus/latest.zip,ok,30531,0f55602b6ed4f93ba769774c51ca0f661c4abb84551daea252c8c9fb9def04b7,completed,1,119,0.01,13336,completed,0,1552,8,7.05,322964,0.469165915
49,jbda-gifucity-communitybus,岐阜市,JP,https://files.mobilitydatabase.org/jbda-gifucity-communitybus/latest.zip,ok,211267,e08c9d02d64edf40b3fb9b61f61aa3712a601c0578ee61d9a66fda443998db8e,completed,1,436,0.06,18468,completed,0,7926,6,6.45,340276,0.938179066
50,jbda-goshogawaracity-goshogawara-communitybus,五所川原市,JP,https://files.mobilitydatabase.org/jbda-goshogawaracity-goshogawara-communitybus/latest.zip,ok,125753,0b7cb4d3c4d74b90e9f380b0c0b0e819e3c5559b844ba7d004401cf519db8503,completed,1,111,0.02,10788,completed,0,481,5,5.98,324308,0.650504558
51,jbda-gujocity-citybus,郡上市,JP,https://files.mobilitydatabase.org/jbda-gujocity-citybus/latest.zip,ok,55381,35d3530d46661af55e0ab81835bbaddb1fa2ee3097b9c536173695b0c2c83882,completed,1,375,0.02,14356,completed,0,4343,7,6.75,340180,0.665173933
52,jbda-gunma-otacity-ootacitybus,太田市,JP,https://files.mobilitydatabase.org/jbda-gunma-otacity-ootacitybus/latest.zip,ok,29147,f81ad7dd299c47fc9dad3b6c97ecf8e5848d19a38b427861e353049c60e58902,completed,1,162,0.01,9288,completed,0,1945,5,5.12,335644,0.593060119
53,jbda-hachikanbus-hachimanbus,八幡観光バス,JP,https://files.mobilitydatabase.org/jbda-hachikanbus-hachimanbus/latest.zip,ok,35996,67dc5be730d925cc4cd634b6bf9db5a62aa8faf37f68bbb921acdbe05106826b,completed,1,115,0.02,12508,completed,0,2600,6,8.92,336128,0.694693297
54,jbda-hachinohe-hachinohe-citybus,八戸市交通部,JP,https://files.mobilitydatabase.org/jbda-hachinohe-hachinohe-citybus/latest.zip,ok,1288170,c857c94bba94d2c80d0ac28f4bf94eac936a03ef9cd307c54d3e88a9720500ab,completed,1,2912,0.95,313904,completed,0,130510,9,10.9,1493868,2.562870751
55,jbda-hachinohecity-hachinohe-nango,八戸市,JP,https://files.mobilitydatabase.org/jbda-hachinohecity-hachinohe-nango/latest.zip,ok,296705,3ea3c9c4d040707504a77b39f46583ca06f2240b3775c56e5a64ed059b14fcf8,completed,1,90,0.03,11916,completed,0,378,5,3.37,329900,0.582227836
56,jbda-hakubavalley-bus-hakubavalley-nagano-jp,HAKUBAVALLEY事務局,JP,https://files.mobilitydatabase.org/jbda-hakubavalley-bus-hakubavalley-nagano-jp/latest.zip,ok,80228,04b2d27660cdad60fd230a14082f0a6c66c180adf8fe97493aa2a69408955a57,completed,1,208,0.01,10060,completed,0,1894,9,6.22,341308,0.593659988
57,jbda-hakusancity-hakusan_bus_meguru,白山市,JP,https://files.mobilitydatabase.org/jbda-hakusancity-hakusan_bus_meguru/latest.zip,ok,652256,ea1a0108c4a7f24215aa1b3811a267d85abf9777a356b8c7b3ff857edbcae740,completed,1,433,0.12,31456,completed,0,17569,3,6.33,557764,1.325154685
58,jbda-hamabus-iwata_seikatsubus,浜松バス株式会社,JP,https://files.mobilitydatabase.org/jbda-hamabus-iwata_seikatsubus/latest.zip,ok,40726,0212c5b11af07ec1bbe44205a9fa77917af115acada047f309450c3764f6c238,completed,1,97,0.01,10640,completed,0,1198,2,5.73,354620,0.621130376
59,jbda-hanamakicity-hanamaki,花巻市,JP,https://files.mobilitydatabase.org/jbda-hanamakicity-hanamaki/latest.zip,ok,49728,45519bd07474be15f5bad5e65f1b5c99a86a6878774b245826a0c9222cd7534b,completed,1,153,0.11,12752,completed,0,2141,6,6.0,367472,0.661215338
60,jbda-hannocity-odekakemuma-haraichiba,飯能市,JP,https://files.mobilitydatabase.org/jbda-hannocity-odekakemuma-haraichiba/latest.zip,ok,31339,f92cf37e1f0a50e5fd5372041e328a3ab383079277526b5325e50fd62d8cec09,completed,1,51,0.01,9228,completed,0,709,6,12.54,331932,0.557552133
61,jbda-hannocity-odekakemuma-minamikoma,飯能市,JP,https://files.mobilitydatabase.org/jbda-hannocity-odekakemuma-minamikoma/latest.zip,ok,33585,9977c312e9fa97b1ff9856fb7f3a4ae28ff2e23897de4858f6a929781268f50c,completed,1,50,0.01,8164,completed,0,425,6,5.78,349008,0.492816109
62,jbda-hannocity-odekakemuma-seimei-kaji,飯能市,JP,https://files.mobilitydatabase.org/jbda-hannocity-odekakemuma-seimei-kaji/latest.zip,ok,25731,fd02c59d911b3d401c059f16d2096f24e81c63ae89ef1596d90e1d3656cfed6d,completed,1,55,0.0,7936,completed,0,338,4,4.33,322696,0.283192217
63,jbda-hashikamitown-hashikamibus,階上町,JP,https://files.mobilitydatabase.org/jbda-hashikamitown-hashikamibus/latest.zip,ok,129953,7c1ed90e5df930853233748c6c38279bc9672ff4453de4e6df4036053aed31cd,completed,1,76,0.02,10000,completed,0,1443,3,6.02,333452,0.6650307
64,jbda-hashimacity-HashimaCityCommunityBus,羽島市,JP,https://files.mobilitydatabase.org/jbda-hashimacity-HashimaCityCommunityBus/latest.zip,ok,53710,d8f4959596ff57c814a31887fa8bf92db8130699dd03853514d15d4e58fe9851,completed,1,202,0.01,9412,completed,0,2286,5,4.35,340848,0.432102858
65,jbda-hayashimatown-hayashimatowncommunitybus,早島町,JP,https://files.mobilitydatabase.org/jbda-hayashimatown-hayashimatowncommunitybus/latest.zip,ok,14459,0d5fc22de61302088440a4f4513eb23a9b3e5e2c8887f791aa4b379b90df1c84,completed,1,84,0.0,8236,completed,0,1022,5,5.88,327688,0.464007267
66,jbda-hekinancity-kurukuru-bus,碧南市,JP,https://files.mobilitydatabase.org/jbda-hekinancity-kurukuru-bus/latest.zip,ok,25849,4b44ec52f275a9dbbe753bc1a928b47d11eb633da8b23fe9653f2bee1a57db31,completed,1,117,0.01,9520,completed,0,1584,5,7.02,354480,0.584441479
67,jbda-hichisotown-choeibus,七宗町,JP,https://files.mobilitydatabase.org/jbda-hichisotown-choeibus/latest.zip,ok,16747,2047e7b3c4c7e5072bf06339ce76ae629d40cffaab7a5e250e3b779d8ba8aaea,completed,1,94,0.0,8580,completed,0,1549,5,3.96,351088,0.302772924
68,jbda-hidacity-communitybus,飛騨市,JP,https://files.mobilitydatabase.org/jbda-hidacity-communitybus/latest.zip,ok,464515,b3433f4256115f3c529d7d293746ec2dbc26949a3c92ff87fa5dae4b65e45f00,completed,1,309,0.1,22616,completed,0,3014,6,3.59,367068,1.158538765
69,jbda-higashimiyoshitown-higashimiyoshitownbus,東みよし町,JP,https://files.mobilitydatabase.org/jbda-higashimiyoshitown-higashimiyoshitownbus/latest.zip,ok,33010,ea2e70bdbc0d25c1367fdc8aade6d9cf9c7154133eebebcb1a915fc615d05515,completed,1,59,0.01,9976,completed,0,567,6,7.53,330808,0.55975001
70,jbda-higashinecity-HigashineCity,東根市,JP,https://files.mobilitydatabase.org/jbda-higashinecity-HigashineCity/latest.zip,ok,13319,965c91a010b7117dc9d941ce0a9a701640cb780fc4969f6c92140fe5fe833a07,completed,1,116,0.0,8432,completed,0,568,5,6.41,323704,0.563605205
71,jbda-higashiomicity-higasiohmisicommunitybus,東近江市,JP,https://files.mobilitydatabase.org/jbda-higashiomicity-higasiohmisicommunitybus/latest.zip,ok,213618,31fbe8f69adf7ab11770e403f71201bdd4bbecb438d4abe0c59865e601c9a0e8,completed,1,263,0.05,14152,completed,0,4748,7,5.82,349820,0.903495017
72,jbda-higashiuratown-communitybus,東浦町,JP,https://files.mobilitydatabase.org/jbda-higashiuratown-communitybus/latest.zip,ok,60017,23983c7dfc3a9db7b2fb3e5d717509087132f4ad02892a6acde275076c0798d4,completed,1,180,0.01,10204,completed,0,2032,5,2.16,322408,0.383801455
73,jbda-himejicity-ieshima-boze-yukihiko,姫路市,JP,https://files.mobilitydatabase.org/jbda-himejicity-ieshima-boze-yukihiko/latest.zip,ok,90610,8148bcfeac89ae3b23958ea4aaa924f505c9fc0076576d0980fb43a914a4789a,completed,1,96,0.02,9180,completed,0,1424,3,9.16,372544,1.133847125
74,jbda-hiradocity-fureaibus,平戸市,JP,https://files.mobilitydatabase.org/jbda-hiradocity-fureaibus/latest.zip,ok,151264,6c3b15b9c7df8686daaf055e6af59e3463a815d45f305d190b9d62aadb21de59,completed,1,109,0.02,10332,completed,0,1570,4,6.79,327456,0.771561394
75,jbda-hirakawacity-hirakawa-sharedtaxi,平川市,JP,https://files.mobilitydatabase.org/jbda-hirakawacity-hirakawa-sharedtaxi/latest.zip,ok,17748,67a451d8f0e0615c2e3892e065ad71545c4c4aa8f2ece0060cb3b1c3100f4ee3,completed,1,50,0.0,7996,completed,0,89,6,6.33,341988,0.494285165
76,jbda-hirakawacity-hirakwacitybus,平川市,JP,https://files.mobilitydatabase.org/jbda-hirakawacity-hirakwacitybus/latest.zip,ok,12420,bd1f9ff3d2e3830854cff9d25c7d9d2f98a6cb40a53a4846c1bc5e35778b40ba,completed,1,41,0.0,7912,completed,0,83,5,5.87,342744,0.358683587
77,jbda-hiranaitown-hiranaitownbus,平内町,JP,https://files.mobilitydatabase.org/jbda-hiranaitown-hiranaitownbus/latest.zip,ok,165986,8e63d06330a50faa75eb9d285079643d6db9022c6592f800a76e2e1914686aca,completed,1,144,0.04,20556,completed,0,1742,5,4.62,332716,0.681758257
78,jbda-hirosakicity-hokusei-noriai,弘前市,JP,https://files.mobilitydatabase.org/jbda-hirosakicity-hokusei-noriai/latest.zip,ok,44656,c6b704f535c333c7dc9567f8c35ed7ab8351027c651cf05fce18ed3115505a8f,completed,1,678,0.03,15984,completed,0,3109,9,6.75,339276,0.653513473
79,jbda-hirosakicity-kounan-tetsudou,弘前市,JP,https://files.mobilitydatabase.org/jbda-hirosakicity-kounan-tetsudou/latest.zip,ok,17900,78eb16254492ccf70793f982660d139208b655f42e2add42e3d1f1cf9ebf2be9,completed,1,136,0.01,9032,completed,0,3210,8,7.81,353852,0.671058251
80,jbda-hisayamatown-HisayamaIkoBus,久山町,JP,https://files.mobilitydatabase.org/jbda-hisayamatown-HisayamaIkoBus/latest.zip,ok,140509,0be3b2fd79732e6a285c9ae7cd63d7632fd35ac0f12a0a05e111c1fec625b2b3,completed,1,96,0.03,10056,completed,0,13012,4,3.82,447264,0.886593924
81,jbda-hokushin-bus-hokushinbus,北振バス株式会社,JP,https://files.mobilitydatabase.org/jbda-hokushin-bus-hokushinbus/latest.zip,ok,252137,0615e02db471b821660888b80b5fce20f39eddd5176fe12fc32c59ef6fe8241b,completed,1,380,0.07,27072,completed,0,18873,2,8.58,461156,1.022020304
82,jbda-hokushin-bus-ibaraaiaibus,北振バス株式会社,JP,https://files.mobilitydatabase.org/jbda-hokushin-bus-ibaraaiaibus/latest.zip,ok,179297,8db2f08a96465f08b82ae6e8b7ec8189f4b3d02b61fbd2f050bed5645c302740,completed,1,191,0.04,17848,completed,0,9951,1,6.44,351884,0.929132346
83,jbda-hyogo-kamikawatown-communitybus,神河町,JP,https://files.mobilitydatabase.org/jbda-hyogo-kamikawatown-communitybus/latest.zip,ok,33274,240b2261f8b3c51dfbef9ee147a30b24e1800ed7ebad48640337dc0544167e35,completed,1,117,0.01,9408,completed,0,3535,7,5.59,338484,0.548641288
84,jbda-hyogo-ono-ranranbus,小野市,JP,https://files.mobilitydatabase.org/jbda-hyogo-ono-ranranbus/latest.zip,ok,33373,f2a3a987a8afc31218a5a783fe942d40bd3e274653e2db837cafc5a8119dcef3,completed,1,148,0.01,9456,completed,0,2690,6,3.24,346116,0.500117934
85,jbda-ibigawatown-communitybus,揖斐川町,JP,https://files.mobilitydatabase.org/jbda-ibigawatown-communitybus/latest.zip,ok,31270,0287792f4d1f75a470314cdb903ad7c8762a5a5dc9a14902cac2ea7623248a80,completed,1,250,0.01,9340,completed,0,2428,5,5.14,342140,0.55804515
86,jbda-ichikawamisatotown-ichikawamisatobus,市川三郷町,JP,https://files.mobilitydatabase.org/jbda-ichikawamisatotown-ichikawamisatobus/latest.zip,ok,9967,cd5e9ce28567b56312f71d3abb4f705bc6d487ccdbf074f0436bfe4fb972de0b,completed,1,76,0.0,8196,completed,0,663,4,8.68,337160,0.484423292
