corpus_index,feed_id,provider,country,url,download_status,zip_bytes,sha256,analyzer_state,analyzer_exit,analyzer_notices,analyzer_wall_s,analyzer_rss_kb,md_state,md_exit,md_notices,md_groups,md_wall_s,md_rss_kb,md_validation_s
24,jbda-chikugocity-HainuzukaStationAreaLoopBus,筑後市,JP,https://files.mobilitydatabase.org/jbda-chikugocity-HainuzukaStationAreaLoopBus/latest.zip,ok,25487,6177915f5fb9aa88cbae1b9b3ebc1b6bfa0ea0ca434ecad30d631fc560e681c5,completed,1,113,0.01,8412,completed,0,1046,4,5.91,320548,0.492086431
25,jbda-chikujotown-ChikujoTownCommunityBus,築上町,JP,https://files.mobilitydatabase.org/jbda-chikujotown-ChikujoTownCommunityBus/latest.zip,ok,245103,303fe175458cebdeb188aa4adfc3a727408a530363336f8959d7febc148d2510,completed,1,73,0.05,12840,completed,0,32184,4,4.13,598840,0.962480401
26,jbda-chikuma-bus-rosenbus,千曲バス株式会社,JP,https://files.mobilitydatabase.org/jbda-chikuma-bus-rosenbus/latest.zip,ok,278746,f535a627a7ec92023b468e69c4e6e4c5193c6533f50957aee299932db541ceff,completed,1,473,0.11,35844,completed,0,34016,3,8.56,567376,1.137363169
27,jbda-chikumacity-chikumajunkanbus,千曲市,JP,https://files.mobilitydatabase.org/jbda-chikumacity-chikumajunkanbus/latest.zip,ok,118404,326fff2e20b3ed78a33fe3c8264ae3f68283422439e83c771e67b8c4914fc751,completed,1,400,0.02,12144,completed,0,7845,5,2.61,412812,0.547824249
28,jbda-chiryucity-communitybus,知立市,JP,https://files.mobilitydatabase.org/jbda-chiryucity-communitybus/latest.zip,ok,83213,a1c360a35e79a2220ea12223cbf2fddc1b2129866c9806b77d1b0f5d5197330b,completed,1,247,0.01,10464,completed,0,3864,8,2.44,326316,0.406246185
29,jbda-chitabus-chitabus,知多乗合（知多バス）,JP,https://files.mobilitydatabase.org/jbda-chitabus-chitabus/latest.zip,ok,174334,979cc76a7fc6603d63f8364dc8ad569ba51a44793b61111a9dfee1e07ee8992e,completed,1,602,0.05,17772,completed,0,12940,7,7.09,520500,0.994186724
30,jbda-chitacity-chita-aiaibus,知多市,JP,https://files.mobilitydatabase.org/jbda-chitacity-chita-aiaibus/latest.zip,ok,65332,9165070ac46a04bd8aadca27ba06001a0b4eacb28634f306ebe7d1d8a10b3e45,completed,1,118,0.01,9428,completed,0,1684,6,5.47,337552,0.612085729
31,jbda-chitetsu-chitetsubus,富山地方鉄道,JP,https://files.mobilitydatabase.org/jbda-chitetsu-chitetsubus/latest.zip,ok,742267,04541ea9dfae1bd92f372bf52b36e12601f22d24ef48cfc21182158838c97801,completed,1,3089,0.36,99368,completed,0,97564,5,9.73,911616,1.857649069
32,jbda-chitetsu-chitetsushinaidensha,富山地方鉄道,JP,https://files.mobilitydatabase.org/jbda-chitetsu-chitetsushinaidensha/latest.zip,ok,142719,f144fe5749ba47078e3f0ee0c8fa53b9dcc1dc3c142676d6c8fd4bd57353669f,completed,1,912,0.05,14440,completed,0,19280,3,20.7,418688,1.579410567
33,jbda-chukibus-chukibus,中紀バス,JP,https://files.mobilitydatabase.org/jbda-chukibus-chukibus/latest.zip,ok,29088,0b81f9d8e0c63afcf049c4a4ec7576dd08e79dd29e56c5b263af81f0d8947d77,completed,1,135,0.02,13284,completed,0,1320,6,5.65,334232,0.527708505
34,jbda-daishinto-Radiant-City,大新東株式会社,JP,https://files.mobilitydatabase.org/jbda-daishinto-Radiant-City/latest.zip,ok,26436,5f8c645b2b76306c40ccfe7b19d9b273d425298ada7c7699c213dd3ce6ec0ffd,completed,1,506,0.01,9956,completed,0,3767,5,7.18,272144,0.649316427
35,jbda-dazaifucity-DazaifuCityCommunityBus,太宰府市,JP,https://files.mobilitydatabase.org/jbda-dazaifucity-DazaifuCityCommunityBus/latest.zip,ok,27962,9fca4da2973f45c49721d8b4eb55a8be8f9806d58177436e9f42fc2f2681dbe8,completed,1,104,0.01,8136,completed,0,3194,5,5.89,332024,0.499417764
36,jbda-enacity-communitybus,恵那市,JP,https://files.mobilitydatabase.org/jbda-enacity-communitybus/latest.zip,ok,465667,f705e2d8983bf83a7f6cb2a37f69c80ed5711d821a965b95407b7bce02e29869,completed,1,482,0.1,19772,completed,0,5524,7,6.54,453216,1.144298867
37,jbda-feel-the-zao-feelthezao,「世界の蔵王」プロジェクト実行委員会,JP,https://files.mobilitydatabase.org/jbda-feel-the-zao-feelthezao/latest.zip,ok,3100,a0a62e8012eab2a9358cb04b1b5f46c992225ebed8c9bc55f8e9c7d39159eb94,completed,1,44,0.0,7468,completed,0,29,8,5.57,315244,0.34992806
38,jbda-fujiedacity-gtfsfjed,藤枝市,JP,https://files.mobilitydatabase.org/jbda-fujiedacity-gtfsfjed/latest.zip,ok,110545,1a2b9c0d64bcbb11834f345e0835ba44bfa3c3e5282f0a5d1b391f2e32b12129,completed,1,200,0.03,12260,completed,0,17,5,6.45,332572,0.711243164
39,jbda-fukauratown-fukaura-town-communitybus,深浦町,JP,https://files.mobilitydatabase.org/jbda-fukauratown-fukaura-town-communitybus/latest.zip,ok,182574,77d749bf1fb9c10824fb4d4e3a6e3d29cf22fd8f4a39a42a21d9fdf4db184a91,completed,1,136,0.03,11416,completed,0,1957,5,4.19,336876,0.70156921
40,jbda-fukuoka-kawasakitown-KawasakiTownFureaiBus,川崎町,JP,https://files.mobilitydatabase.org/jbda-fukuoka-kawasakitown-KawasakiTownFureaiBus/latest.zip,ok,109156,473dbff8b7fc70f5fcd2f90738b852c64e2e6697bacc8be9b56874dd9b018d66,completed,1,93,0.03,10608,completed,0,13455,4,7.57,375048,0.831606511
41,jbda-fukuoka-kogacity-KogaBus,古賀市,JP,https://files.mobilitydatabase.org/jbda-fukuoka-kogacity-KogaBus/latest.zip,ok,28493,d7fd39e91d4528aa30bd0c4e9cc27bcee92cc20aa2c97142729827d64e104d3a,completed,1,102,0.0,7928,completed,0,449,4,7.27,324608,0.695647562
42,jbda-fukuokacity-ImajukuMeinohamaLine,福岡市,JP,https://files.mobilitydatabase.org/jbda-fukuokacity-ImajukuMeinohamaLine/latest.zip,ok,23934,a170c057cb296dd0c1076b9a647c146a2be6f1fe643a1df3fccd069e3c2ef005,completed,1,46,0.0,8008,completed,0,6,3,6.23,338432,0.51701081
43,jbda-fukusakitown-junkai-fukuhime-fukusakikasairenkei,福崎町,JP,https://files.mobilitydatabase.org/jbda-fukusakitown-junkai-fukuhime-fukusakikasairenkei/latest.zip,ok,294233,d3e421b12a352f99f67cbf9b6fa1a23f1098d4ec15854d5dfa78481093109834,completed,1,116,0.04,11204,completed,0,1741,4,3.75,342028,0.710571602
44,jbda-fukutsucity-minibus,福津市,JP,https://files.mobilitydatabase.org/jbda-fukutsucity-minibus/latest.zip,ok,274057,302b4a5b5aca5373cbcbd2c51fd9d3d7ab4b3fe9d2af0e3eecd4b2a144f9143c,completed,1,163,0.06,14636,completed,0,1870,3,8.48,330224,1.014541431
45,jbda-gan-wu-shiokazeline,岩宇地域公共交通活性化協議会,JP,https://files.mobilitydatabase.org/jbda-gan-wu-shiokazeline/latest.zip,ok,50228,587f419331197e8f24b9779369e5ae2b717ee11337f29fadcefa2a443746312a,completed,1,54,0.16,12160,completed,0,1078,4,9.65,321356,0.880677405
46,jbda-geiseivillage-GTFS-Geiseivill_Bus,芸西村,JP,https://files.mobilitydatabase.org/jbda-geiseivillage-GTFS-Geiseivill_Bus/latest.zip,ok,35385,ad47b79ac22e3d83bade29c427bb7bb763eaeb50d67e39550d532e18f4e62642,completed,1,85,0.01,8456,completed,0,358,3,15.64,325844,0.963689023
47,jbda-gerocity-gerobus,下呂市,JP,https://files.mobilitydatabase.org/jbda-gerocity-gerobus/latest.zip,ok,587865,8c306cad39da27331a08e68144868777afa5468ff685975eae532b9d48de3797,completed,1,178,0.15,27168,completed,0,2852,7,8.82,337244,0.955472564
48,jbda-gifu-yamagatacity-communitybus,山県市,JP,https://files.mobilitydatabase.org/jbda-gifu-yamagatacity-communitybus/latest.zip,ok,30531,0f55602b6ed4f93ba769774c51ca0f661c4abb84551daea252c8c9fb9def04b7,completed,1,119,0.02,13416,completed,0,1552,8,3.16,326624,0.522416486
49,jbda-gifucity-communitybus,岐阜市,JP,https://files.mobilitydatabase.org/jbda-gifucity-communitybus/latest.zip,ok,211267,e08c9d02d64edf40b3fb9b61f61aa3712a601c0578ee61d9a66fda443998db8e,completed,1,437,0.06,18512,completed,0,7926,6,5.66,329244,1.013408738
50,jbda-goshogawaracity-goshogawara-communitybus,五所川原市,JP,https://files.mobilitydatabase.org/jbda-goshogawaracity-goshogawara-communitybus/latest.zip,ok,125753,0b7cb4d3c4d74b90e9f380b0c0b0e819e3c5559b844ba7d004401cf519db8503,completed,1,111,0.02,10884,completed,0,481,5,5.34,278616,0.65413624
51,jbda-gujocity-citybus,郡上市,JP,https://files.mobilitydatabase.org/jbda-gujocity-citybus/latest.zip,ok,55381,35d3530d46661af55e0ab81835bbaddb1fa2ee3097b9c536173695b0c2c83882,completed,1,375,0.02,14152,completed,0,4343,7,10.52,331508,0.905331798
52,jbda-gunma-otacity-ootacitybus,太田市,JP,https://files.mobilitydatabase.org/jbda-gunma-otacity-ootacitybus/latest.zip,ok,29147,f81ad7dd299c47fc9dad3b6c97ecf8e5848d19a38b427861e353049c60e58902,completed,1,162,0.01,9436,completed,0,1945,5,3.45,361976,0.572176289
53,jbda-hachikanbus-hachimanbus,八幡観光バス,JP,https://files.mobilitydatabase.org/jbda-hachikanbus-hachimanbus/latest.zip,ok,35996,67dc5be730d925cc4cd634b6bf9db5a62aa8faf37f68bbb921acdbe05106826b,completed,1,115,0.02,12376,completed,0,2600,6,6.05,327252,0.643654923
54,jbda-hachinohe-hachinohe-citybus,八戸市交通部,JP,https://files.mobilitydatabase.org/jbda-hachinohe-hachinohe-citybus/latest.zip,ok,1288170,c857c94bba94d2c80d0ac28f4bf94eac936a03ef9cd307c54d3e88a9720500ab,completed,1,2912,0.99,315220,completed,0,130510,9,10.48,1425916,2.306417159
55,jbda-hachinohecity-hachinohe-nango,八戸市,JP,https://files.mobilitydatabase.org/jbda-hachinohecity-hachinohe-nango/latest.zip,ok,296705,3ea3c9c4d040707504a77b39f46583ca06f2240b3775c56e5a64ed059b14fcf8,completed,1,90,0.03,11876,completed,0,378,5,6.69,283968,0.760195164
56,jbda-hakubavalley-bus-hakubavalley-nagano-jp,HAKUBAVALLEY事務局,JP,https://files.mobilitydatabase.org/jbda-hakubavalley-bus-hakubavalley-nagano-jp/latest.zip,ok,80228,04b2d27660cdad60fd230a14082f0a6c66c180adf8fe97493aa2a69408955a57,completed,1,209,0.02,10336,completed,0,1894,9,6.68,343692,0.697030274
57,jbda-hakusancity-hakusan_bus_meguru,白山市,JP,https://files.mobilitydatabase.org/jbda-hakusancity-hakusan_bus_meguru/latest.zip,ok,652256,ea1a0108c4a7f24215aa1b3811a267d85abf9777a356b8c7b3ff857edbcae740,completed,1,433,0.12,32060,completed,0,17569,3,8.34,452600,1.310288131
58,jbda-hamabus-iwata_seikatsubus,浜松バス株式会社,JP,https://files.mobilitydatabase.org/jbda-hamabus-iwata_seikatsubus/latest.zip,ok,40726,0212c5b11af07ec1bbe44205a9fa77917af115acada047f309450c3764f6c238,completed,1,97,0.16,10492,completed,0,1198,2,4.63,342116,0.338529346
59,jbda-hanamakicity-hanamaki,花巻市,JP,https://files.mobilitydatabase.org/jbda-hanamakicity-hanamaki/latest.zip,ok,49728,45519bd07474be15f5bad5e65f1b5c99a86a6878774b245826a0c9222cd7534b,completed,1,153,0.02,13120,completed,0,2141,6,16.17,332752,0.850846801
60,jbda-hannocity-odekakemuma-haraichiba,飯能市,JP,https://files.mobilitydatabase.org/jbda-hannocity-odekakemuma-haraichiba/latest.zip,ok,31339,f92cf37e1f0a50e5fd5372041e328a3ab383079277526b5325e50fd62d8cec09,completed,1,51,0.01,9100,completed,0,709,6,3.3,338508,0.460268305
61,jbda-hannocity-odekakemuma-minamikoma,飯能市,JP,https://files.mobilitydatabase.org/jbda-hannocity-odekakemuma-minamikoma/latest.zip,ok,33585,9977c312e9fa97b1ff9856fb7f3a4ae28ff2e23897de4858f6a929781268f50c,completed,1,50,0.01,7908,completed,0,425,6,7.0,340120,0.474614877
62,jbda-hannocity-odekakemuma-seimei-kaji,飯能市,JP,https://files.mobilitydatabase.org/jbda-hannocity-odekakemuma-seimei-kaji/latest.zip,ok,25731,fd02c59d911b3d401c059f16d2096f24e81c63ae89ef1596d90e1d3656cfed6d,completed,1,55,0.0,8140,completed,0,338,4,4.47,320520,0.288234637
63,jbda-hashikamitown-hashikamibus,階上町,JP,https://files.mobilitydatabase.org/jbda-hashikamitown-hashikamibus/latest.zip,ok,129953,7c1ed90e5df930853233748c6c38279bc9672ff4453de4e6df4036053aed31cd,completed,1,76,0.02,9360,completed,0,1443,3,5.4,327588,0.666020828
64,jbda-hashimacity-HashimaCityCommunityBus,羽島市,JP,https://files.mobilitydatabase.org/jbda-hashimacity-HashimaCityCommunityBus/latest.zip,ok,53710,d8f4959596ff57c814a31887fa8bf92db8130699dd03853514d15d4e58fe9851,completed,1,202,0.01,9392,completed,0,2286,5,6.86,325316,0.65731876
65,jbda-hayashimatown-hayashimatowncommunitybus,早島町,JP,https://files.mobilitydatabase.org/jbda-hayashimatown-hayashimatowncommunitybus/latest.zip,ok,14459,0d5fc22de61302088440a4f4513eb23a9b3e5e2c8887f791aa4b379b90df1c84,completed,1,84,0.0,8152,completed,0,1022,5,20.1,334676,1.190052811
66,jbda-hekinancity-kurukuru-bus,碧南市,JP,https://files.mobilitydatabase.org/jbda-hekinancity-kurukuru-bus/latest.zip,ok,25849,4b44ec52f275a9dbbe753bc1a928b47d11eb633da8b23fe9653f2bee1a57db31,completed,1,117,0.01,9164,completed,0,1584,5,19.0,328116,1.137156879
67,jbda-hichisotown-choeibus,七宗町,JP,https://files.mobilitydatabase.org/jbda-hichisotown-choeibus/latest.zip,ok,16747,2047e7b3c4c7e5072bf06339ce76ae629d40cffaab7a5e250e3b779d8ba8aaea,completed,1,94,0.0,8556,completed,0,1549,5,4.04,340872,0.284441871
68,jbda-hidacity-communitybus,飛騨市,JP,https://files.mobilitydatabase.org/jbda-hidacity-communitybus/latest.zip,ok,464515,b3433f4256115f3c529d7d293746ec2dbc26949a3c92ff87fa5dae4b65e45f00,completed,1,309,0.15,22508,completed,0,3014,6,7.27,359256,1.229116374
69,jbda-higashimiyoshitown-higashimiyoshitownbus,東みよし町,JP,https://files.mobilitydatabase.org/jbda-higashimiyoshitown-higashimiyoshitownbus/latest.zip,ok,33010,ea2e70bdbc0d25c1367fdc8aade6d9cf9c7154133eebebcb1a915fc615d05515,completed,1,59,0.01,9692,completed,0,567,6,3.79,315644,0.330062435
70,jbda-higashinecity-HigashineCity,東根市,JP,https://files.mobilitydatabase.org/jbda-higashinecity-HigashineCity/latest.zip,ok,13319,965c91a010b7117dc9d941ce0a9a701640cb780fc4969f6c92140fe5fe833a07,completed,1,116,0.0,8604,completed,0,568,5,2.08,319784,0.248393454
71,jbda-higashiomicity-higasiohmisicommunitybus,東近江市,JP,https://files.mobilitydatabase.org/jbda-higashiomicity-higasiohmisicommunitybus/latest.zip,ok,213618,31fbe8f69adf7ab11770e403f71201bdd4bbecb438d4abe0c59865e601c9a0e8,completed,1,263,0.17,14080,completed,0,4748,7,3.07,473860,0.673164377
72,jbda-higashiuratown-communitybus,東浦町,JP,https://files.mobilitydatabase.org/jbda-higashiuratown-communitybus/latest.zip,ok,60017,23983c7dfc3a9db7b2fb3e5d717509087132f4ad02892a6acde275076c0798d4,completed,1,180,0.02,9860,completed,0,2032,5,4.9,336384,0.670401906
73,jbda-himejicity-ieshima-boze-yukihiko,姫路市,JP,https://files.mobilitydatabase.org/jbda-himejicity-ieshima-boze-yukihiko/latest.zip,ok,90605,5421e6a9e7c71dcf602bcf027b4dfccb23cc5251a3f7e500917575b51eedd50a,completed,1,96,0.01,9248,completed,0,1423,3,6.03,346208,0.632261522
74,jbda-hiradocity-fureaibus,平戸市,JP,https://files.mobilitydatabase.org/jbda-hiradocity-fureaibus/latest.zip,ok,151264,6c3b15b9c7df8686daaf055e6af59e3463a815d45f305d190b9d62aadb21de59,completed,1,109,0.03,10468,completed,0,1570,4,7.04,332384,0.774795802
75,jbda-hirakawacity-hirakawa-sharedtaxi,平川市,JP,https://files.mobilitydatabase.org/jbda-hirakawacity-hirakawa-sharedtaxi/latest.zip,ok,17748,67a451d8f0e0615c2e3892e065ad71545c4c4aa8f2ece0060cb3b1c3100f4ee3,completed,1,50,0.0,8048,completed,0,89,6,4.02,323376,0.261185548
76,jbda-hirakawacity-hirakwacitybus,平川市,JP,https://files.mobilitydatabase.org/jbda-hirakawacity-hirakwacitybus/latest.zip,ok,12420,bd1f9ff3d2e3830854cff9d25c7d9d2f98a6cb40a53a4846c1bc5e35778b40ba,completed,1,41,0.0,7768,completed,0,83,5,2.41,338584,0.320149492
77,jbda-hiranaitown-hiranaitownbus,平内町,JP,https://files.mobilitydatabase.org/jbda-hiranaitown-hiranaitownbus/latest.zip,ok,165986,8e63d06330a50faa75eb9d285079643d6db9022c6592f800a76e2e1914686aca,completed,1,144,0.06,20320,completed,0,1742,5,3.64,354056,0.760800358
78,jbda-hirosakicity-hokusei-noriai,弘前市,JP,https://files.mobilitydatabase.org/jbda-hirosakicity-hokusei-noriai/latest.zip,ok,44656,c6b704f535c333c7dc9567f8c35ed7ab8351027c651cf05fce18ed3115505a8f,completed,1,678,0.03,16228,completed,0,3109,9,6.2,328156,0.592351952
79,jbda-hirosakicity-kounan-tetsudou,弘前市,JP,https://files.mobilitydatabase.org/jbda-hirosakicity-kounan-tetsudou/latest.zip,ok,17900,78eb16254492ccf70793f982660d139208b655f42e2add42e3d1f1cf9ebf2be9,completed,1,136,0.01,9188,completed,0,3210,8,6.11,346260,0.580275722
80,jbda-hisayamatown-HisayamaIkoBus,久山町,JP,https://files.mobilitydatabase.org/jbda-hisayamatown-HisayamaIkoBus/latest.zip,ok,140509,0be3b2fd79732e6a285c9ae7cd63d7632fd35ac0f12a0a05e111c1fec625b2b3,completed,1,96,0.03,9868,completed,0,13012,4,15.88,340136,1.199304089
81,jbda-hokushin-bus-hokushinbus,北振バス株式会社,JP,https://files.mobilitydatabase.org/jbda-hokushin-bus-hokushinbus/latest.zip,ok,252137,0615e02db471b821660888b80b5fce20f39eddd5176fe12fc32c59ef6fe8241b,completed,1,380,0.08,27208,completed,0,18873,2,6.58,483268,1.033116364
82,jbda-hokushin-bus-ibaraaiaibus,北振バス株式会社,JP,https://files.mobilitydatabase.org/jbda-hokushin-bus-ibaraaiaibus/latest.zip,ok,179297,8db2f08a96465f08b82ae6e8b7ec8189f4b3d02b61fbd2f050bed5645c302740,completed,1,191,0.04,17972,completed,0,9951,1,12.98,343948,1.216198896
83,jbda-hyogo-kamikawatown-communitybus,神河町,JP,https://files.mobilitydatabase.org/jbda-hyogo-kamikawatown-communitybus/latest.zip,ok,33316,19ffd8c5a5bfca79c49c779f6d851542f6511e172e0d86dc362539427566f8bc,completed,1,114,0.01,9364,completed,0,3531,5,4.67,295248,0.535866143
84,jbda-hyogo-ono-ranranbus,小野市,JP,https://files.mobilitydatabase.org/jbda-hyogo-ono-ranranbus/latest.zip,ok,33373,f2a3a987a8afc31218a5a783fe942d40bd3e274653e2db837cafc5a8119dcef3,completed,1,148,0.01,9688,completed,0,2690,6,5.75,342208,0.549703003
85,jbda-ibigawatown-communitybus,揖斐川町,JP,https://files.mobilitydatabase.org/jbda-ibigawatown-communitybus/latest.zip,ok,31270,0287792f4d1f75a470314cdb903ad7c8762a5a5dc9a14902cac2ea7623248a80,completed,1,250,0.01,9708,completed,0,2428,5,20.07,341820,1.76384552
86,jbda-ichikawamisatotown-ichikawamisatobus,市川三郷町,JP,https://files.mobilitydatabase.org/jbda-ichikawamisatotown-ichikawamisatobus/latest.zip,ok,9967,cd5e9ce28567b56312f71d3abb4f705bc6d487ccdbf074f0436bfe4fb972de0b,completed,1,76,0.0,7908,completed,0,663,4,2.61,330012,0.340098593
